person_mal_id,position,anime_mal_id
61,Theme Song Performance (ED eps 5 & 12),6381
61,Theme Song Performance,23725
61,Theme Song Performance,19843
61,Theme Song Performance (OP),343
61,Theme Song Performance,965
62,Theme Song Performance (ED),31733
62,Inserted Song Performance,7135
62,Inserted Song Performance,1110
62,Theme Song Performance (English ED1),1546
62,"Theme Song Performance (OP, ED (3))",2168
62,Theme Song Performance (ED),11371
62,Theme Song Performance (ED),13245
62,Theme Song Performance (ED),31680
62,"Theme Song Performance (ED1, ED3, ED4, ED7)",33417
62,Theme Song Performance (ED),33013
62,"Theme Song Performance (ED, eps 54-75, with Aozu)",22
62,Theme Song Performance,5751
62,Theme Song Performance (ED),814
62,Theme Song Performance (ED),10862
62,Theme Song Performance (opening),6749
62,Theme Song Performance,995
62,Theme Song Performance (OP),4053
62,Theme Song Performance (OP1),2752
63,Inserted Song Performance,23037
63,Sound Director,29865
63,Sound Director,14563
63,Sound Director,19207
63,Sound Director,21325
63,Theme Song Performance,21647
63,Inserted Song Performance,16417
63,Sound Director,16436
64,"Theme Song Performance (OP, ED3)",3389
64,Theme Song Performance,37597
64,Inserted Song Performance,52999
64,Theme Song Performance,5060
64,Theme Song Performance (2),8479
64,Inserted Song Performance,250
64,Theme Song Performance (OP),3615
64,Theme Song Performance (ED),50663
64,Inserted Song Performance (ep 25),24
64,Theme Song Performance (ep 1),517
64,Theme Song Performance (ED1),21755
64,Theme Song Performance (ED),814
64,Theme Song Performance (ED),10862
64,Theme Song Performance (ED),2752
65,Theme Song Performance (ED3),37403
65,Theme Song Performance (ED),31580
65,Theme Song Performance (ED),32015
65,Theme Song Performance,30870
65,Theme Song Performance,53804
65,Theme Song Performance,27815
65,Theme Song Performance (OP),32802
65,Theme Song Performance (ED),32494
65,Theme Song Performance (ED),35928
65,Theme Song Performance (ED),38086
65,Theme Song Performance,18507
65,"Theme Song Performance (ED1, ED2)",36704
65,Theme Song Performance,22265
65,Theme Song Performance (ED),26213
65,Theme Song Performance (ED),33845
65,Theme Song Performance (ED),35191
65,Theme Song Performance,39014
65,Theme Song Performance (ED),35198
65,Theme Song Performance (OP),59011
65,Theme Song Performance (ED4),11013
65,Theme Song Performance (ED),37308
65,"Theme Song Performance (ED), Inserted Song Performance",5717
65,Theme Song Performance (ED),54730
65,Theme Song Performance (OP),59162
65,Theme Song Performance (ED),59914
65,"Theme Song Performance, Inserted Song Performance (25)",2162
65,Theme Song Performance (ED),39017
65,Theme Song Performance (ED),44204
65,Theme Song Performance (ED (TV Broadcast)),39574
65,Inserted Song Performance,19769
65,Theme Song Performance,31559
65,Inserted Song Performance,37426
65,Theme Song Performance,33113
65,Inserted Song Performance,4722
65,Theme Song Performance (OP),53587
65,"Theme Song Performance (OP & ED), Inserted Song Performance",40620
65,"Theme Song Performance (OP), Inserted Song Performance",10321
65,Theme Song Performance,12711
65,"Theme Song Performance, Inserted Song Performance",19251
65,"Theme Song Performance, Inserted Song Performance",31178
65,"Theme Song Lyrics, Theme Song Performance, Inserted Song Performance",21439
65,"Theme Song Performance (ED), Inserted Song Performance",52573
65,Theme Song Performance,35645
65,"Theme Song Performance, Inserted Song Performance",48573
65,Theme Song Performance,20267
65,Theme Song Performance (ED2),35789
65,Inserted Song Performance,58502
66,Theme Song Performance,1348
66,Theme Song Performance (OP),403
66,Theme Song Performance,797
66,Theme Song Performance (ED 2),1191
66,Theme Song Performance (ED),1232
66,Theme Song Performance,1577
66,Theme Song Performance,2010
67,"Theme Song Performance (ED), Inserted Song Performance",32568
67,Theme Song Performance,210
68,"Theme Song Performance (ED), Inserted Song Performance",36902
68,Theme Song Performance,4038
68,Inserted Song Performance,7745
68,"Theme Song Performance (ED 3, 4, 5)",16005
70,"Theme Song Performance (OP, ED)",2163
70,Theme Song Performance (ED),1946
70,Theme Song Performance (ED),40024
70,Theme Song Performance (ED),40429
70,Theme Song Performance,1725
70,Theme Song Performance (ED),1591
70,Theme Song Performance (OP),7148
70,"Theme Song Performance (OP: eps 1-5, 10, 13)",671
70,"Theme Song Performance (ED), Inserted Song Performance (ep 4,16,22)",99
70,Theme Song Performance (ED2/ED4),1609
70,Theme Song Performance (ED),6324
70,Theme Song Performance,21031
70,"Theme Song Performance (ED1, ED2, ED3)",5671
70,Theme Song Performance (ED2),24
70,Theme Song Performance (ED2),846
70,Theme Song Performance (ED),4015
70,Inserted Song Performance,8934
70,"Theme Song Performance (ED5, ED12)",3667
70,Theme Song Performance,23725
71,Theme Song Performance (ED 2),456
71,Inserted Song Performance (Ginga no Christmas / Delicious Island),218
72,Theme Song Performance (OP),309
72,"Theme Song Performance (ED1,ED2,ED3)",10079
72,Theme Song Performance (ed),11161
72,Theme Song Performance (ED),27709
72,Theme Song Performance,855
72,Script (ep 18),2105
73,Inserted Song Performance,7135
73,Theme Song Performance (ED),6050
73,Theme Song Performance,26351
73,"Theme Song Performance, Inserted Song Performance",30379
73,Theme Song Performance (ED),6324
74,Theme Song Performance (ED),31733
74,Theme Song Performance,39242
74,Inserted Song Performance,52999
74,"Inserted Song Performance (""Akane"" song in episode 26)",7054
74,Inserted Song Performance (Ep.17),9863
74,Theme Song Performance (ED1),47777
74,Theme Song Performance (ED2),35789
75,Theme Song Performance (ED),15913
75,Theme Song Performance (ED),561
75,Theme Song Performance (ED (2)),1165
75,Theme Song Performance (ED 2),3806
75,Theme Song Performance (OP),5344
75,Theme Song Performance,61875
76,Theme Song Performance,50028
77,Theme Song Performance (ED 1),4192
77,Theme Song Performance (ED),7580
77,Theme Song Performance (OP),363
77,Theme Song Performance,5080
77,Original Creator,29163
77,Theme Song Performance (Ending Song),204
78,Theme Song Performance,8676
78,Theme Song Performance,5670
78,Theme Song Performance,6959
78,Theme Song Performance (ED),36884
78,Theme Song Performance,16706
78,Theme Song Performance (OP & ED),1725
78,"Inserted Song Performance (eps 6, 8, 11, 13)",5597
78,"Theme Song Performance (ED1), Inserted Song Performance (eps 9, 12-13)",6712
78,Inserted Song Performance,5667
78,Theme Song Performance,21103
79,Theme Song Performance,23251
79,Theme Song Performance,17831
79,"Theme Song Performance, Inserted Song Performance",31174
79,Theme Song Performance (ED),35067
79,Theme Song Performance (ED),42391
79,"Theme Song Performance (ED), Inserted Song Performance Airing",58996
79,Theme Song Performance,32026
79,Theme Song Performance (ED),49119
79,Theme Song Performance (ED),34238
79,Theme Song Performance (ED),49120
79,Theme Song Performance (ED),8476
79,Theme Song Performance,1037
79,Inserted Song Performance,100
79,Theme Song Performance (OP (Narrative)),37662
79,Theme Song Performance,12815
79,Theme Song Performance,4266
80,Theme Song Performance,49
80,Theme Song Performance (eps 1-3),1233
80,Inserted Song Performance (ep. 21),530
80,Inserted Song Performance (ep. 62),740
80,Theme Song Performance,2937
80,Theme Song Performance (ED),531
80,Theme Song Performance (ED 2),532
80,"Theme Song Lyrics, Theme Song Performance",1078
80,Theme Song Performance (OP 1 & ED 3),2453
80,Theme Song Performance,2072
80,Theme Song Performance (ED),2737
80,Theme Song Performance,1436
80,"Theme Song Lyrics, Theme Song Performance",1280
80,Theme Song Performance (ED),1133
81,Theme Song Performance (OP),53762
81,Inserted Song Performance,7193
81,"Theme Song Performance (ED1,ED2)",67
81,"Theme Song Performance (ED 1,2)",35964
81,"Theme Song Performance (OP, ED1)",348
81,"Theme Song Lyrics (ED), Theme Song Performance",10490
81,"Theme Song Lyrics, Theme Song Performance",10681
81,"Theme Song Lyrics, Theme Song Performance, Inserted Song Performance",25731
81,Theme Song Performance (OP),52985
81,"Theme Song Lyrics (OP), Theme Song Performance (OP)",10155
81,Theme Song Performance (OP),11783
81,"Theme Song Lyrics, Theme Song Performance (OP)",16385
81,Theme Song Performance (OP),41529
81,Theme Song Performance,2776
81,Theme Song Performance,2777
81,Theme Song Performance (ED),38333
81,Theme Song Performance (ED2),37105
81,Theme Song Performance (OP),52405
81,"Theme Song Performance (""ED ep 3"")",981
81,Theme Song Performance (Ending eps 13),940
81,Theme Song Performance,16668
81,Theme Song Performance,18295
81,Theme Song Performance (OP),38083
81,Theme Song Performance (Inserted Song),5710
81,Theme Song Performance (OP),31952
81,Theme Song Performance,6172
81,Theme Song Performance (OP (TV Broadcast)),39574
81,"Theme Song Lyrics (OP), Theme Song Performance, Inserted Song Performance (ep 12)",76
81,"Theme Song Lyrics (OP), Theme Song Performance, Inserted Song Performance (12)",77
81,"Theme Song Lyrics (OP), Theme Song Performance, Inserted Song Performance",1915
81,"Theme Song Lyrics (OP), Theme Song Performance (OP)",25939
81,"Theme Song Performance, Inserted Song Performance",35984
81,"Theme Song Performance (ED), Inserted Song Performance",17947
81,"Theme Song Lyrics, Theme Song Performance (OP), Inserted Song Performance",4985
81,"Theme Song Lyrics, Theme Song Performance, Inserted Song Performance",10153
81,Theme Song Performance,11525
81,Theme Song Performance,25267
81,Theme Song Performance (Nocturne),362
81,Theme Song Performance (ED),38022
81,Theme Song Performance,622
81,Inserted Song Performance (ep 5),229
81,Theme Song Performance,41383
81,Theme Song Performance,21031
81,Inserted Song Performance (ep 11),54857
81,"Theme Song Performance, Inserted Song Performance (ep 5, 8, 13)",2993
81,"Theme Song Performance, Inserted Song Performance (ep 1,3, 6)",4214
81,Theme Song Performance ((Heaven Knows)),2362
81,"Theme Song Lyrics, Theme Song Performance (OP), Inserted Song Performance",11751
81,"Theme Song Lyrics (OP), Theme Song Performance (OP), Inserted Song Performance",32836
81,"Theme Song Lyrics, Theme Song Performance (OP), Inserted Song Performance",15793
81,"Theme Song Lyrics (OP), Theme Song Performance (OP), Inserted Song Performance",21573
81,"Theme Song Lyrics (OP), Theme Song Performance (OP), Inserted Song Performance (Ep.8)",32843
81,Theme Song Performance,1515
81,Theme Song Performance (OP2),42205
81,Theme Song Performance (OP),51673
81,Theme Song Performance,623
81,Inserted Song Performance,2923
81,"Inserted Song Performance (ep 3, 19)",7082
81,Inserted Song Performance,5262
81,Theme Song Performance ( ep 3),1731
81,"Theme Song Performance (OP), Inserted Song Performance",5306
81,Theme Song Performance (OP),50273
81,Theme Song Performance (ED6),10033
81,Theme Song Performance (TV OP),12029
81,"Theme Song Lyrics, Theme Song Performance (ED)",23931
81,"Theme Song Performance (ED2), Inserted Song Performance",40620
81,"Theme Song Lyrics (OP), Theme Song Performance (OP), Inserted Song Performance",4720
81,Theme Song Performance (OP),6165
82,Theme Song Performance (ED2),59675
82,Theme Song Performance (ED),1696
82,Inserted Song Performance (ep. 81),10033
82,Theme Song Performance (ED4),479
84,Theme Song Performance (ED4),3349
84,Theme Song Performance (ep 4),3417
85,ADR Director,37450
86,Theme Song Performance (ED3),9919
86,Theme Song Performance (ED),12967
86,Theme Song Performance,15411
86,Theme Song Performance,59406
86,Theme Song Performance,27727
86,Inserted Song Performance,35182
86,Theme Song Performance (ED1/OP2),69
86,"Theme Song Performance (OP2), Inserted Song Performance",51293
86,Theme Song Performance (ED2),54856
86,Inserted Song Performance (ep 19),14765
86,Theme Song Performance (ED),37308
86,Theme Song Performance (OP),20971
86,"Theme Song Performance (ED, ""stella quintet"")",1579
86,Theme Song Performance (ED),5717
86,Theme Song Performance (OP),57050
86,Theme Song Performance (OP),41833
86,Theme Song Performance (OP),50287
86,"Theme Song Lyrics (OP), Theme Song Performance ((OP))",37964
86,"Theme Song Lyrics (OP), Theme Song Performance (OP)",39382
86,"Theme Song Lyrics (OP), Theme Song Performance (OP)",39972
86,Theme Song Performance (ED3),34209
86,"Theme Song Performance, Inserted Song Performance",31174
86,Theme Song Performance (ED),35067
86,Theme Song Performance (ED),42391
86,"Theme Song Performance (ED), Inserted Song Performance Airing",58996
86,Theme Song Performance,32026
86,Theme Song Performance (ED),49119
86,Theme Song Performance (ED),34238
86,Theme Song Performance (ED),49120
86,Theme Song Performance,15651
86,Theme Song Performance (ED2),2369
86,Theme Song Performance,31540
86,Theme Song Performance,23433
86,Theme Song Performance (ED),11371
86,Theme Song Performance (ED),13245
86,Theme Song Performance,12815
86,Theme Song Performance,3470
86,Theme Song Performance,7705
86,Theme Song Performance,40660
86,Theme Song Performance,21067
86,Theme Song Performance,6956
86,Theme Song Performance (ED),25879
86,Theme Song Performance,10521
87,Theme Song Performance,15605
87,Theme Song Performance,25437
87,"Inserted Song Performance (Aishite, Amigo)",27653
87,Theme Song Performance (ED),32494
87,"Theme Song Performance (OP2), Inserted Song Performance (Ep.1)",51293
87,"Director, Sound Director, Producer",59011
87,Theme Song Performance (ED),18771
87,Theme Song Performance,5060
87,Theme Song Performance,9865
87,Theme Song Performance,8479
87,Theme Song Performance,10497
87,Theme Song Performance,15195
87,Theme Song Performance (ED),28607
87,Theme Song Performance,31997
87,Theme Song Performance,31158
87,Theme Song Performance (ED),37308
87,Inserted Song Performance (6),9834
87,Theme Song Performance (ED1),34209
87,Theme Song Performance,30240
87,Sound Director,52421
87,Theme Song Performance,11547
87,Inserted Song Performance,37571
87,Theme Song Performance (ED2),21755
87,Inserted Song Performance,23151
87,Inserted Song Performance,36536
87,Theme Song Performance (OP),42668
87,Theme Song Performance (ED2),5751
87,Theme Song Performance (ED2),995
87,Theme Song Performance (OP1),16241
87,Theme Song Performance (ED),34863
88,Theme Song Performance,21563
88,Inserted Song Performance,10460
88,"Theme Song Performance, Inserted Song Performance",31174
88,Theme Song Performance (ED),35067
88,Theme Song Performance (ED),42391
88,"Theme Song Performance (ED), Inserted Song Performance Airing",58996
88,Theme Song Performance,32026
88,Theme Song Performance (ED),49119
88,Theme Song Performance (ED),34238
88,Theme Song Performance (ED),49120
88,Theme Song Performance,26159
88,Theme Song Performance (OP),37662
89,"Theme Song Performance (OP), Inserted Song Performance (eps 11-12)",477
89,Theme Song Performance,29893
89,Theme Song Performance (OP & ED),48411
89,"Theme Song Performance, Inserted Song Performance (ep 17)",962
89,Theme Song Performance,5244
89,"Theme Song Performance, Inserted Song Performance (ep 12, 13)",3297
89,Theme Song Performance,4772
89,Theme Song Performance (ED1),34257
89,Theme Song Performance (ED1),35346
89,Theme Song Performance,22955
89,Theme Song Performance,20853
89,Theme Song Performance (OP&END),3390
