character_mal_id,nickname
31008,Yamineko
31006,Aphrodi
31006,Byron Love
31006,Aphrodite
31005,Miles Ryan
31000,Alanna
30990,Violet Sinner
30980,Looker
30980,Boxed-Lunch Guy
30980,Mr. Lunchbox
30979,Pike Queen Lucy
30978,Giselle
30977,Dr. Cozmo
30977,Professor Cozmo
30976,Ursula
30975,Hiyorin
30972,Demon Sword
30972,Morgif
30967,Giru
30966,Ix
30966,Flame King of Hades
30966,Ixy
30949,Mister F.S.
30948,Clark Kent
30937,Old Man
30936,Eye of Despair
30935,Niko
30935,Knight of Loyalty
30934,Bullet of Truth
30931,Frederick
30926,Eiji
30925,Angel Of Darkness Super X-32
30924,Great Toad Sage
30921,Hiro-kun
30920,The Succubus Queen of North Junior High
30919,Rukako
30905,Chief
30903,Dankai-san
30901,Yutori-chan
30897,Muderous Blade
30896,Gino
30896,Prince
30895,J
30894,Meganeko
30893,My Sunshine
30892,Striker
30891,Kiriya Irisawa
30873,Patoras
30861,Yuri-chan
30859,Mr.ETU
30859,Koshi
30858,Bakki
30854,Director
30840,Moon Child
30831,Hollywood
30829,Kazu
30811,Mr. Elf
30811,EXTRA-1
30799,Shiro
30787,Gotham
30786,Maa-kun
30782,Aoba Izumii
30775,Black Cat Knight
30770,Eisei-kun
30768,Hellhound
30766,Wraith
30763,Neji
30763,Nobitani
30744,Waruta
30737,Demon King
30734,Butterfly
30728,Xiao Qian
30704,Neosia
30704,Ijoyen
30701,Bella
30696,Candice
30689,The Mage
30682,Flint
30680,Cyrus
30679,Byron
30678,Professor Rowan
30670,Ranjendora
30655,Theo
30654,Agnieszka von Rosenfelt
30648,Mayor
30646,The Great Genius
30624,Kyo
30624,Kuru-nee
30623,San
30623,Mai
30618,Yuki
30615,Greeny
30602,Edda of the Snow Fields
30601,Spring of Life
30600,Hrimfaxi
30599,Asgard Mjollnir
30597,Vercingetorix
30588,Tsuna
30586,Chiko
30570,Jefurī Makuwairudo
30569,Rau Chen
30568,Landmine
30566,Wing Saber
30563,Kelly
30562,Fortress Maximus
30560,Gan-chan
30559,Teto
30551,The Harpist
30550,The Quiet Doom
30548,The Silk Spinner
30523,Sensei
30522,Sensei
30520,Sensei
30500,Ricchan
30466,Haru
30457,QP
30444,Star
30441,Yuuhei Hanejima
30433,Earth King
30432,Johann Faust V
30432,Samael
30432,Trickster
30429,Bon
30429,Ryu-chan
30428,Kei
30418,Robot KE-28
30405,Hikaruon
30404,Papa
30387,Kage
30385,Ko-chan
30381,Seiryū no Kibachiyo
30376,Koumei
30375,Thomas
30374,Odin
30371,Jill
30371,Melanie
30368,The Prince of Kicks
30367,Martin Hartwell
30362,Inspector Worthington
30359,Kan-chan
30356,Liz Faulkner
30355,Ras
30352,Kristopher McLaughlin
30349,Lion
30346,Pisco
30343,Hirota Masami
30342,The Lupin of Komae
30338,Prince of Judo
30338,Destroyer
30338,August Destroyer
30336,Mary
30334,Izul
30330,White King
30324,Bon
30322,Lycoris Flower
30316,Mosqui
30312,Karon
30304,King of Beasts
30287,Saitohimea
30286,Cinnamon
30273,Dusk Maiden
30272,Rei-chan
30272,Reirei
30266,Monster Rookie
30264,Joe
30258,Cheryl
30255,F-shita
30254,Cherry-kun
30254,Virgin
30242,El
30232,Devit
30209,Eleonore
30207,Sword Saint
30204,Maloney Oni
30184,The God of Submission
30181,Yuuta
30180,White Wolf Kannon
30171,Miss China
30168,Stray Dog (Nora-inu)
30158,Taka
30144,Narrator 2
30143,Tetsujin
30143,Narrator 1
30139,Kei
30136,Mandam
30130,TV Announcer
30123,Master Li
30080,Will
30074,Rie
30053,Hageshima
30052,Scorpion
30050,Masamune Saga
30049,Ricchan
30048,Kin-chan
30048,Kii-kun
30047,Himiko
30046,Quadra Aria
30041,Meltdowner
30041,Atom Breaker
30037,Az
30036,Dorothy
30029,Spider
30026,Rats
30021,Daisy
30018,Izzie
30018,Monday Rabbit
30009,Erik
29999,Demon Emperor Arago
29999,Emperor of the Evil Dynasty
29993,Mozuku-chan
29991,Sano
29985,Bobby Shearer
29982,Tenshi-sama
29975,Zen
29971,Saint Joan of Arc
29957,Mr. Tall
29953, 
29935,Yukihime
29912,Chiiko
29907,Gat
29907,Gato
29904,The Vampire Twin
29904,Sora Mea
29901,Dragon King of the Western Ocean
29900,Nameless Sanzo
29899,Stacy Embrey
29898,Kelley Stevens
29885,Kana
29880,Cross
29867,Itoshino Kaori-chan 17-sai; Sweet Seventeen
29854,Maxwell Carson
29854,Max
29853,Tod Ironside
29852,Steve Grim
29851,Kevin Dragonfly
29850,Jack Wallside
29849,Nathan Swift
29840,Doe-Doe
29832,Shige
29821,Nigredo
29810,Youya
29808,Jail
29796,Miss Gomaki
29796,Anna Li
29784,Saku
29781,Hina
29775,Veratos
29773,Mey Rin
29768,Kaichou
29766,Sasa-chan
29766,Kanabun
29755,Ever
29754,The Dark
29744,Jingle
29743,Voyna Mashina
29739,Ikkun
29736,Mako
29735,"Chunchu,Cheonchu"
29734,Daikiji
29730,Natsuki
29727,Guro
29699,Cure Marine
29690,Maarya
29682,Uchi
29676,Lily
29675,Violet
29674,Daisy
29673,Miss Magenta
29660,Torch
29659,Groovy Guy
29655,Archie
29654,Juan
29653,Caroline
29640,Choi Joon Kyu
29635,Miko
29628,Sister
29618,Hisa
29616,Yuki
29595,Humanity's Strongest Contractor
29595,Overkilled Red
29595,Desert Eagle
29595,One Against a Thousand
29594,Dead Blue
29594,The Blue Savant
29594,Tyrant
29593,Master of Nonsense
29593,Ii-chan
29593,Defective Product
29593,Nonsense User
29593,Spooky E
29592,Shinko the Kappa
29591,Catcher Kasajiro
29581,Epsilon
29580,Zeta
29579,buchou
29578,dried up fish
29576,Yousiss
29576,Yau-Si
29574,Carris
29570,Tadashi
29567,Sing Soo-Ling
29551,Kid Ying
29549,Phoenix
29547,Eva Braun
29547,Queen of Silver
29547,Witch of Living Silver
29544,Gas Chamber
29542,Lizzie
29542,Titanium
29541,Katja
29539,Lily Kamen
29539,Madam Lily
29538,Marin Reagan
29536,Kaako
29535,topknot
29526,Mitchii
29511,Nana
29507,Cure Blossom
29502,Ace of Fairy Tail
29500,Nancy
29499,Sid
29495,Ju Ensuu
29489,The Centaur (Jinbakyuu)
29489,The Archer
29489,The Man-Horse
29476,Tsuchi
29471,Yata Bikuni
29471,Hi-sama
29457,Kakashi
29453,Mila Ayuhara
29448,YoshiYoshi
29415,Beast woman
29414,Ice-maiden
29413,Alfred von Rosenblum
29404,Muttsulini
29404,Voyeur
29397,Ursula
29396,Dr. Z
29394,Reese Drake
29393,Dr. Spike Taylor
29390,Onsen Mark
29387,Kurotatsu
29386,Mary
29380,Rosebay
29344,Onii-chan
29333,The Sneering Bastard
29332,Nicholas
29331,Maron
29330,Slate
29327,Pierre the Gambler
29324,Kita Kita Oyaji
29322,Umbra
29313,Tongpu
29311,Moro-dashi
29307,Hebi
29305,Auri
29304,Leone de Cieli Vongola Version
29304,Vongola box of the Sky
29295,Russian Girl
29282,Kengo-san
29280,Eva
29275,Fred
29256,Fonda Fontaine
29255,Panik
29251,Neo Italy fighter
29250,Keith Clay
29220,Major
29217,The Blind Saint
29184,Delia Ketchum
29183,Sakurai
29182,Kobayashi
29181,Miiko
29169,Tardo
29158,A-Zou From The West
29154,Na-chan
29154,Nacchan
29151,Dr. Rurru
29147,Tatami
29141,Rai
29140,Fuu
29135,Judy Tate
29128,Kakitsubata
29122,Wil
29122,Thorn
29119,Rose Witch
29119,Dia
29119,Crimson Rose
29113,Brain II
29113,Macbeth
29080,Suzu
29076,Karin-chan
29072,Sung-Chan
29068,Mucchan
29061,Money Game's Queen
29051,The Wielderer of the White Deathscythe
29037,Demon-Eyes
29033,Yana
29031,Gourmet
29030,Seaman
29026,Glazed Eyes
29018,Uuru
28999,Gamemaster
28998,Hyacinth
28997,Clicker
28996,Marronflower
28995,Hana Momoncho
28994,Neruloid Girl
28993,Tanpopo
28985,Devack
28984,Edelweiss
28981,Charisma of the Streets
28974,Maiden of Darkness
28962,Nicchi
28957,Megane
28950,Master Guru Lau
28940,Chill Penguin
28939,Storm Eagle
28933,Chee
28923,Fuusuke of the Wind
28899,Yu-kyun
28886,Sky Sorceress
28886,Sky Goddess
28886,Sky Dragon Slayer
28881,Nuinui
28881,Kazu
28877,Phantom
28876,cathy
28862,Kirino's brother
28859,Delta
28858,Kana-chan
28857,Henri Samuel Jean Amiée
28857,Hitsuji
28852,Maou
28851,Nagi
28850,Sawa
28849,Nenene
28840,MC J.F.
28827,B.J
28825,Dokugasu
28811,The Ugly One
28803,Gate Keeper
28796,Gion Kamen
28787,G
28769,Oono-san
28767,Troisienne III Lumiere
28758,Sky Master
28758,Man of Synapse
28751,Nabeman
28750,Fawn Bell
28749,Shou-chan
28748,MC
28742,고결한
28741,Vile
28740,Autumn
28737,Nobuyan
28737,Knob 
28729,Haru
28720,Count Waltz
28717,Commander Sigma 
28715,K-Zou From The East
28714,Aa-chan
28714,Demon King
28712,Seventh Enigma
28712,Crouching Dragon
28709,고소안
28708,로아 코아틀
28691,Rob Denton
28688,Bill
28686,Green
28685,Buu
28681,Chi Chegal
28680,Miss Ra
28679,First Enigma
28677,Second Enigma
28677,Zhang Liang
28674,The Queen of Calamity
28671,Angrboda
28667,Ami
28651,Yoko
28650,Advisor Cha
28650,Tea
28646,Blitz Boylston
28645,Tank
28640,Drill
28639,Tomomi Suzuhashi
28627,Inuchiyo
28622,Riku
28622,Recruit
28622,Himo-niisan
28620,Cipher
28616,Niisku
28616,Migotek
28600,Gorouza
28599,Witch of the East
28598,Witch of the West
28595,Nat-chan
28583,Ou Eki
28574,Cannon Sensei
28574,Yuriko
28574,Yayoi
28568,Hida no Ichimatsu
28559,Sorano
28555,HAL
28555,Luca
28548,Moulin Rogue
28527,Bak-kun
28526,maid B
28525,maid A
28522,Shichirin
28522,Kyotouryuu-chan
28495,Original
28487,The Human Dome
28478,Regent of Japan
28477,Crow
28476,Princess
28469,President of Reptiles
28461,Ekko
28460,Tomo
28441,The Giant Crab (Kyokaikyuu)
28440,The Golden Bull (Kingyuukyuu)
28439,Psy
28439,Si
28436,Joey
28427,Umibozu
28422,Lucia-sama
28406,Yasha
28393,Bera
28391,Trixie III Eclair
28390,Killbill
28379,Eternal Diva; Jenis
28373,Toshi
28372,Kigu
28362,Jaibo
28347,Hime
28339,Guy
28334,Crowther
28334,The King of Sorcerers
28333,Crowther
28331,The Headless Rider
28331,The Black Rider
28318,Violet
28317,Baoh
28314,Long Lash
28309,Reo Kazuki
28298,Inukimi
28294,Ferumi
28286,Sieg
28282,Kuro No Bito
28280,Utchy
28272,Senhime
28269,Hell's Puppeteer
28266,Prince
28264,Sylvia
28263,Augustine
28263,No.3987
28256,Ellinor
28254,Demon King
28245,Yuuto the Sage
28244,Orpha
28239,Daisy Makimoto
28233,Lucy
28231,Mark
28224,Sei Shounagon; Sennen Mae no Shoujo
28223,Mai-mai Shinko
28211,Sei-chan
28210,Chan Rī
28206,Yuki
28204,Shii-chan
28202,Krisna the 9th
28197,Shiroyan
28197,White Devil
28196,Wally Wall
28192,Ruru
28191,Fuu
28190,Rin
28180,Father
28180,Kanto
28179,Catherine
28179,Maria
28178,Dr. Condor
28171,Jacob
28170,Lester
28166,Kaisuke
28154,The Sand Witch
28153,Marius von Ramas
28151,Roll of Cotton
28146,Old Man Crybaby
28139,Ghost Cat
28130,Abbs or Momma cat
28128,TGonzou
28119,B'T Raphael
28116,The Maiden (Shojokyuu)
28108,George
28105,The Great Elder
28105,Grand Elder Guru
28105,The Eldest
28091,Onodera Waka
28090,Matilda
28085,Honoka
28077,Xing-Ge
28074,Shorta
28066,Razy Bone
28064,Primo
28062,Challo
28025,The White Prince
28021,Black Knight Althea
28020,Orie Kusanagi
28008,Pig
28005,Shin
28004,Mountain Ape
27997,Blue Hawk
27989,Ririka Yubelle
27982,Cheese-chan
27974,Zelda
27973,Effie
27972,Lotte
27969,Victor
27968,Kevin
27967,Mario
27957,King Sweyn
27957,Sven
27926,Lt. Percy
27907,Ukon
27902,Hiromi-chan
27896,Fearless
27893,Gray
27892,Jiraia the Spider
27890,Yumacchi
27889,Simon
27884,Chun Wu Chen
27883,Trial-type of Assemble-system & Multipurpose Automata
27882,God of War
27831,Mayu-sensei
27822,Ecchan
27822,Z
27820,Ike-chan
27817,Kei-chan
27809,The Immortal Shinobi Leader
27807,Inspector Himuro
27791,The Priest
27791,3rd Warlord of Hameln
27790,Shelly
27789,EVE
27788,Shinigami
27788,Grim Reaper
27774,Haku
27772,Jill
27756,Kinnen
27741,Ray
27740,Ma
27733,N
27732,M
27711,Boukyaku no Mamono
27710,Mave-chan
27687,Boy of the Female Wolf
27683,Chihou
27682,Renhou
27681,Tenhou
27668,Hibari-kun
27661,Nurse
27641,Aurelie
27639,Leon
27634,Tora-chan
27615,Fukuicchi
27609,Gordon
27603,Kouhime
27592,Shell
27587,Penny
27581,Sergeant Zim
27567,Viper
27541,Rosamie
27537,Ra
27524,Dr. Chiba
27506,Shirou
27504,Mika
27465,none
27458,Host
27449,Commandant
27440,Shimotsuki Miina
27439,Shiwasu Miina
27438,Akiyama Miina
27437,Satsuki Miina
27436,Tamamushi Miina
27434,Producer
27427,Jidama
27420,Yumekui
27408,Wind Priestess
27406,Pedro Cortezarro Torres
27403,Mimorin
27371,Madame
27362,Aki
27358,Claus
27354,Toriyama
27350,Hedgehog of Cloud
27346,Fashion Lala
27331,Kahlua
27331,Kalua
27311,Bloody Charlie
27302,Toto
27288,Komachi-sensei
27282,Takekichi
27282,Kazamatsuri
27281,Momo
27277,Ranpha
27269,Lion
27251,Third Kazekage
27239,Luka
27239,Luca
27236,Mayumi
27225,Sadakiyo
27216,Long John
27215,Yuu
27213,Hellhound
27211,Il
27203,Ship Cutter
27202,Flower Sword
27200,Elizabeth
27197,Code:05
27197,Prince
27197,Rui Rui
27197,Graceful God Guardian
27197,Iron Wall Defense
27197,8 Tears 
27195,Koyuki-chan
27195,Sakurano-san
27172,Otouto-kun
27172,Senpai
27171,Ane-chan
27166,Sleeping Dragon
27166,Shokatsu Koumei
27162,Steven Stone
27157,Fuji Kujaku
27155,Boss
27155,Soliddo Nazo
27147,Nanano
27146,Miu
27141,Scorpion
27140,Sho
27129,Toshi
27128,Taku-nii
27127,Kage no Seisai
27125,Sata Gonzaemon
27125,Misumi Souryou
27122,Meiko-sensei
27121,Bun-san
27119,Nidaime
27117,Asa-yan
27116,Kamo-san
27116,Kamocchi
27089,Ano Hito
27088,Bonaparte
27079,Nao-kun
27073,Mori no Ryurou
27059,Detective Mangum
27037,Anko
27022,Clive Lee
27018, Queen's Aide of the Cosmos of the Holy Beast
26998,Tresurer
26950,Caesar
26947,Ling-Wang
26942,Shii-chan
26939,Shawn Froste
26939,Snowfield Prince
26937,Ibrahim Vali
26936,Golden Eagle General
26934,Poison General
26930,Princess
26915,Queen of the Cosmos of the Holy Beast
26905,Professor
26896,Chrisy
26887,Sensei
26885,Ray
26883,Fresh Blood Agatha
26862,Killer Rabbit from Hell
26860,Mr.Reporter
26858,Bird of Death
26849,Manager
26845,King of the Monsters
26843,Eva
26841,Tomato-san
26832,Dotachin
26832,Monta
26820,Woory
26816,Tiina
26799,The Water Bearer (Houheikyuu)
26798,Franca
26790,Shin
26788,Hiro
26787,Sora
26780,Mockingbird
26779,T-Ai
26778,Koji Onishi
26767,Yamabuki Otome
26766,Neze
26764,Slave
26764,Lacky-kun
26764,Aoi-chan
26764,President
26755,Mizunashi Rena
26755,Kir
26754,Jodie Saintemillion
26750,Toppy
26749,Morte
26748,Kyrie
26741,Tora
26722,Black/Dark Magician
26718,Crocodile
26711,Choi Yodah
26707,Dragon God
26675,Calico
26675,Ever-laughing Witch
26673,Vultus
26672,Frogman
26672,Kerodain
26672,Croafobio
26654,Mercurius
26650,Magician
26648,Mikaela
26648,Michaela
26647,Anthony
26645,A.J.
26636,Liza
26635,Luana
26630,Principal of Otokojuku 
26616,Suchi Pai
26612,Mio-chan
26612,Mio onjoji
26611,Mike
26610,Gin'ichi matsukura
26610,Gin'ichi the albino
26606,Cernunnos
26592,Sorcermon
26590,Lanamon
26589,Grumblemon
26584,Michelle E Harn
26576,Marie
26570,Archivist
26569,En'ya
26568,Kikyou
26567,Tanpopo
26566,Hinari
26556,Crusadermon
26556,LoadKnightmon
26555,Dunasmon
26553,Alice
26549,Jackson
26549,Vincent
26547,Professor Sebastian
26545,Officer Jenny
26543,Professor Elm
26529,Nagisa-nee
26523,7F1830
26519,Luiji
26515,Tokki
26499,Professor Amagi
26492,Rochi
26474,Skelter Heaven
26472,No. 12 Conductor 
26467,Princess
26466,Morphy
26438,Charley
26438,Cherry
26428,Mikiti
26420,Mr. Glass Heart
26420,Gakurin
26417,himenon
26416,Tougo Kuno
26415,Maruko Bashi
26413,Shirayuki
26409,Chika
26409,Chii-chan
26408,Aa-chan
26408,Ari-rin
26407,Yuki
26402,Lord of Pherae
26402,General of Etruria
26402,Young Lion
26401,Rex Racer
26401,Racer X
26397,Chia
26396,Mr. Gaga
26392,Yunchang
26391,Aga-rin
26388,Iriomote
26384,sachan
26381,Guriko
26379,The Queen
26375,Potechi
26367,Captain Dom
26360,George W. Bush
26349,Benedict XVI
26345,General Kim
26344,Papa Bush
26340,Yukari-tan
26329,Kamibito-sama
26328,Kana
26327,Suzu
26323,Mindy
26313,Sekirei No.38
26309,Einhart
26309,The Emperor
26309,Hegemon
26309,Heidi E. S. Ingvalt
26300,Tama-neko
26297,Dragon Horse. Dragon Steed
26293,Sei-Ann
26292,Misuzu
26283,Greejeeper
26279,Scourge
26277,Funa
26268,Yubiseiharukana
26268,Yubiseiakikana
26268,Nakkyu
26266,Shou-chan
26265,Mayo
26264,Tsugumin 
26263,Takepyon
26257,Barubia
26256,Shaft
26251,Felix
26247,Rana
26240,Old Woman
26210,Hadler
26210,Demon Lord
26210,Evil King
26203,Angel Zero
26201,Roco Co
26198,803-D-RP-DM-497-3-C
26197,Mew Ringo
26190,Maa-kun
26188,Gozen
26167,Orpheus
26165,Riviera
26163,Max
26161,Charo
26160,Wein
26159,Karen
26153,Julian
26151,Carmaine
26146,Munzer
26145,Silvernale
26138,Hime
26136,Kei Yuki
26131,Hiratani
26129,Kit
26129,Boss
26106,Meddy.EXE
26097,SpoutMan.EXE
26094,Pop-Up
26093,Aki-Chan
26089,Tora
26083,Mr. Famous
26082,Mrs. Hikari
26077,Tasogare no Prince
26067,Cozy
26042,Ken-chan
26041,Crow Knight
26039,Jun
26038,Tatsu
26027,Etsu Otsu
26027,Shouhaku
26027,Roushou
26023,Seishin
26018,Kyou-Ou
26018,Saishou
26017,Suibikun
26016,Ryuu Risai
26016,Ryuu Shi
26011,Kou-Ou
25990,Hime-Hime
25986,Billy
25977,Randy
25969,Bunny-san
25956,Tenshi-kun
25953,Afro-kun
25953,Megane-kun
25952,Torepan
25951,Moe-moe
25907,Katie Sandler
25906,Dream Princess
25887,Mayumi
25870,Carue
25869,General Gasparde
25867,Lyra
25850,Mega Pig
25834,Irk
25829,Torpedo Girl
25827,Parcy
25823,Jeremy
25822,Ray
25815,Gory
25815,Greg
25814,Iguana
25814,Ed
25814,Ad
25813,Lori
25813,Laurie
25808,Canary
25808,Digma Zero
25803,Kurtan
25797,Aki
25792,Sakuya's Father
25788,Crimson-Eyed Criminal
25778,Nyoriko
25745,Captain
25743,Scarecrow
25740,Haru
25733,King
25732,Kaho
25728,Commander Beef
25725,Otaku-san
25725,Mr. Higsby
25723,Glyde.EXE
25718,Dex
25712,Mrs. Trollope
25699,Jangalian
25698,Mr. Money
25695,Xazi
25687,Lady Crystal
25685,Mako
25682,Maji-Kan
25679,Alakazam
25666,Night King
25665,Baron
25664,Freckles
25657,Fox
25655,Lami-tan
25648,Yuu-chan
25648,Yuzupi
25633,Jake
25623,Misty Honey
25582,Suga
25574,Oumu
25567,Ms. Mari
25566,Black Rose
25564,Miyu
25563,Ribbita
25557,Lily
25553,Seri
25498,Pino
25490,Shaina
25484,Charlie
25480,Madonna in White
25447,Shiro
25434,Sou-chan
25432,Drim
25430,Jinmen Gumo
25404,Akichi
25394,Ice Witch
25391,Maelstrom Spider
25390,Thunder Lord
25389,Bohemian Knight
25388,Water Buffalo
25380,Condoriano
25379,Jun
25372,Mippy
25367,Usarin-kakka
25364,Banpaa
25363,White Dragon
25362,Magic Warrior
25362,Water Demon
25360,Dragon Ape
25359,Bibble
25357,Syrius
25342,Munchkin
25342,Arisu
25336,Iseulbi
25335,Spider Lady
25335,Spider Queen
25332,The Drunk
25318,The Werewolf
25316,The Vampire
25316,Mr. Janitor
25315,Haga-sensei
25314,The Zombie
25313,Kaito
25313,The Prince of Hell
25311,Toma-sensei
25308,Jule Vallaux
25299,Yukinami
25292,Taiten Gyoudou Leader
25291,Nine Tattooed Dragons 
25290,Akai-sensei
25268,Wolfy
25266,Vaults
25260,Ian McPolt
25260,Ian Mackpolt
25257,Elle
25257,El
25249,Bijinder
25248,Kikaider 00
25247,Kikaider-01
25228,Gyuo
25217,Jin
25190,Kaneda Osamu
25184,Lightning Strike Squad Member
25178,Ryuuki (by his family)
25176,Amanobi
25174,Alice
25173,Corner Girl
25168,Lucifera
25160,The Kid
25156,Landlord
25154,Child of Misfortune
25153,Fleur Bolan
25153,Fleur von Eiterzental Mariel Bolan
25153,Fox
25146,The Fighting Demon
25146,The Fierce Fist God
25140,Sensei
25139,The God of Destruction
25134,Shinobi
25120,Castor
25119,Pollux
25118,Narashima
25118,Shishioushin
25117,Nagaraja
25116,Suparna
25114,The Ground Fist
25114,The Tumbling Fist
25111,Otokoeiaigiri
25111,Supersonic Iai Slash
25110,The Fist of Brahman
25108,God Hand
25107,Maestro
25107,Angry Iron Fist
25107,Smiling Steel Fist
25106,Demon Fist God
25106,Guru
25105,The Fist of Destruction
25104,Ichiei
25104,John
25104,One Shadow
25099,Belinda Muscle
25099,Bibimba
25098,Beatlebomb
25097,Rikishiman
25097,Sosumi
25097,Rikio
25094,Trixie
25093,Kiki
25092,Hydrozoa
25091,Road Rage
25090,Tyrannoclaw
25087,Meat-kun
25086,Boaconda
25085,Pumpinator
25084,Cranky Doodle Craw Daddy
25083,Mars
25083,Eskara
25082,Dialbolic
25076,Ski Adams
25075,Apollo
25073,Roxanne Rock
25072,Jeager
25069,Dik-Dik Van-Dik
25068,Wally Tusket
25067,Terry Kenyon
25066,Mantaro Muscle
25066,Kid Muscle
25062,Lillith
25062,Lilis
25062,Lillis
25050,Takashi Bidou
25050,Leo
25033,Zoll of Tokarga
25028,Melody
25020,Lune
25007,Totalizer
25005,Spyke
25004,Sloan
25003,Samantha
24996,Sailor-Multi
24995,Erika
24964,Micchan
24962,Professor Miyafuji
24957,Muchiko 「むち子」
24945,Maachi
24943,Combat Pro
24942,Captain
24937,Yuuma
24936,Ren
24927,Hiro
24927,Hakase
24922,Matsudaira Takechiyo
24922,Toshou Daigongen
24915,Zhuo Ming Bin 
24908,Forest Sorceress
24891,⑨
24891,Nine-Ball
24859,Al Deen
24858,Akkun
24842,Kamishiro Yayoi
24841,Ponkotsu
24836,Tada
24829,Kana-chan
24821,Sheer
24819,Nu Mikitakazo Nshi
24816,Dragon Child
24816,Dragon Strategist
24816,Ryuu no Ko
24816,Ryuu no Gunshi
24815,Usami-chichi
24813,Bambi
24812,Mika-chin
24811,Andrew
24810,Kazu-chan
24803,Magical Kyouko Flame
24799,Zander
24797,Ton-chan
24770,Joe 
24768,Chairman
24766,Noririn
24764,Old Ghoul
24763,Goodenough Girls
24763,Genuine Great Edoite Girls
24762,Yaguchi-san
24760,Nono
24754,Demon King
24750,Zhao Huo
24750,Zhao Yun
24748,Third Enigma
24748,King of Battle formation
24747,Fuu
24747,Fuugo
24744,Fearless
24743,Sleepless
24742,Sleepless
24741,Breathless
24740,Breathless
24737,Haru
24735,Number 28
24734,Yuki-chan
24734,Scaredy Four-Eyes
24725,Price of Hell
24724,Sui Konji
24721,Aion
24719,Laura
24717,Hamy
24713,Fifth Enigma
24712,Fuujin
24709,Raijin
24709,Ryuujin
24705,Abuelo
24702,Dinah
24701,Alice Liddell
24701,Marianne
24700,89th Alice
24698,Cinderella
24698,Marlene
24697,Snow White
24693,Zhang Chunhua
24666,Broccoli
24666,Good Guy Afro
24651,Ally-Killer
24634,Sebasu
24634,Uke
24634,Bass
24633,Chii-chan
24629,Guillotine
24627,Sniper
24623,Trava
24618,Fang Assassin
24618,Iruma
24616,Sultan
24612,Takumu
24612,the model
24602,Giuseppe Balsamo
24596,Nakura
24596,Chrome
24596,Iza-nii
24596,Iza-iza
24595,Shizu-chan
24593,Bakyura
24593,Shogun
24592,Tanaka Tarou
24591,Senpai
24584,Chung War
24562,Saisei
24552,Chartette Langley
24552,Tette Cetera
24547,Kristy Damon
24546,Strongest of the Generations
24544,Kiririn
24543,Kyou-chan
24542,Sarah Damon
24528,Saru
24525,Ohana
24523,Choco-tan
24518,Father
24514,Micchan
24510,Matsushita 5th Dan
24506,Shiinacchi
24506,C7
24503,Hinacchi
24503,Ikechin
24498,Red Impulse
24498,Red Spectre
24496,Kou
24488,Kana
24487,Ma
24486,Pa
24486,Kashira
24482,Son of Satan
24476,Yuu-chan
24472,Shii-chan
24468,Champion
