mal_id,watching,completed,on_hold,dropped,plan_to_watch,total,score_1_votes,score_1_percentage,score_2_votes,score_2_percentage,score_3_votes,score_3_percentage,score_4_votes,score_4_percentage,score_5_votes,score_5_percentage,score_6_votes,score_6_percentage,score_7_votes,score_7_percentage,score_8_votes,score_8_percentage,score_9_votes,score_9_percentage,score_10_votes,score_10_percentage
43993,5,70,1,53,45,174,6.0,14.3,1.0,2.4,2.0,4.8,7.0,16.7,7.0,16.7,6.0,14.3,3.0,7.1,2.0,4.8,0.0,0.0,8.0,19.0
32230,81,605,37,138,359,1220,13.0,2.9,13.0,2.9,11.0,2.5,12.0,2.7,73.0,16.4,31.0,7.0,88.0,19.8,78.0,17.5,43.0,9.7,83.0,18.7
54388,7,37,3,45,40,132,3.0,15.8,0.0,0.0,1.0,5.3,2.0,10.5,1.0,5.3,2.0,10.5,1.0,5.3,2.0,10.5,0.0,0.0,7.0,36.8
45096,4,33,2,33,28,100,1.0,6.7,1.0,6.7,0.0,0.0,2.0,13.3,0.0,0.0,3.0,20.0,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
55981,2,43,2,12,19,78,2.0,7.4,1.0,3.7,0.0,0.0,2.0,7.4,5.0,18.5,8.0,29.6,2.0,7.4,1.0,3.7,0.0,0.0,6.0,22.2
39192,23,76,5,53,84,241,1.0,1.8,2.0,3.5,0.0,0.0,3.0,5.3,34.0,59.6,5.0,8.8,3.0,5.3,2.0,3.5,0.0,0.0,7.0,12.3
34129,389,238,51,155,377,1210,13.0,7.3,15.0,8.5,9.0,5.1,11.0,6.2,53.0,29.9,23.0,13.0,20.0,11.3,9.0,5.1,8.0,4.5,16.0,9.0
59018,21,32,5,25,71,154,0.0,0.0,1.0,6.3,0.0,0.0,1.0,6.3,0.0,0.0,7.0,43.8,3.0,18.8,2.0,12.5,1.0,6.3,1.0,6.3
59386,15,29,3,49,47,143,1.0,7.1,1.0,7.1,0.0,0.0,1.0,7.1,3.0,21.4,5.0,35.7,2.0,14.3,0.0,0.0,0.0,0.0,1.0,7.1
46041,3,29,0,29,23,84,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,2.0,13.3,3.0,20.0,0.0,0.0,0.0,0.0,7.0,46.7
47112,2,28,1,31,18,80,2.0,12.5,0.0,0.0,0.0,0.0,2.0,12.5,1.0,6.3,4.0,25.0,1.0,6.3,0.0,0.0,0.0,0.0,6.0,37.5
47441,8,33,3,32,32,108,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,1.0,6.7,4.0,26.7,1.0,6.7,0.0,0.0,0.0,0.0,6.0,40.0
47982,9,35,3,28,43,118,2.0,11.1,0.0,0.0,0.0,0.0,2.0,11.1,2.0,11.1,4.0,22.2,3.0,16.7,0.0,0.0,0.0,0.0,5.0,27.8
44979,5,28,1,21,30,85,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,1.0,7.7,4.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.5
61625,525,118,72,72,1037,1824,4.0,1.8,1.0,0.5,1.0,0.5,5.0,2.3,11.0,5.0,27.0,12.3,69.0,31.4,44.0,20.0,17.0,7.7,41.0,18.6
60583,0,0,0,0,155,155,,,,,,,,,,,,,,,,,,,,
42291,442,472,81,188,538,1721,22.0,5.0,17.0,3.9,20.0,4.6,24.0,5.5,75.0,17.1,74.0,16.9,102.0,23.3,48.0,11.0,19.0,4.3,37.0,8.4
60066,56,72,13,51,75,267,1.0,1.6,1.0,1.6,2.0,3.2,4.0,6.3,13.0,20.6,11.0,17.5,17.0,27.0,10.0,15.9,1.0,1.6,3.0,4.8
44096,63,92,19,54,404,632,5.0,8.1,3.0,4.8,4.0,6.5,6.0,9.7,10.0,16.1,11.0,17.7,11.0,17.7,2.0,3.2,1.0,1.6,9.0,14.5
51492,370,176,35,160,252,993,11.0,7.1,10.0,6.4,10.0,6.4,14.0,9.0,24.0,15.4,31.0,19.9,24.0,15.4,13.0,8.3,5.0,3.2,14.0,9.0
55809,4937,1,337,378,3002,8655,61.0,2.8,15.0,0.7,10.0,0.5,14.0,0.6,38.0,1.8,76.0,3.5,206.0,9.5,407.0,18.8,505.0,23.4,830.0,38.4
60279,55,533,15,41,582,1226,4.0,1.1,0.0,0.0,2.0,0.5,4.0,1.1,9.0,2.5,27.0,7.4,92.0,25.1,90.0,24.5,59.0,16.1,80.0,21.8
41094,31787,243246,8251,12622,84278,380184,818.0,0.5,937.0,0.5,1759.0,1.0,4325.0,2.5,10346.0,5.9,24609.0,14.1,53969.0,30.9,43009.0,24.6,19822.0,11.4,15017.0,8.6
44069,20926,109192,4626,3507,39475,177726,257.0,0.4,298.0,0.4,481.0,0.7,1422.0,2.0,3765.0,5.2,10278.0,14.3,22801.0,31.6,18129.0,25.2,8016.0,11.1,6630.0,9.2
50404,15735,58476,2872,2235,35008,114326,134.0,0.4,184.0,0.5,236.0,0.6,711.0,1.9,1965.0,5.2,5529.0,14.7,12485.0,33.2,9109.0,24.2,3805.0,10.1,3428.0,9.1
53450,4940,27277,1076,798,20562,54653,51.0,0.3,40.0,0.2,78.0,0.4,235.0,1.3,787.0,4.5,2292.0,13.1,5675.0,32.4,4544.0,25.9,2023.0,11.5,1793.0,10.2
60560,6,0,3,0,12162,12171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,2.0,66.7
52221,352,384,48,112,282,1178,13.0,4.8,9.0,3.3,9.0,3.3,18.0,6.7,33.0,12.3,64.0,23.8,60.0,22.3,25.0,9.3,15.0,5.6,23.0,8.6
52522,391,1386,48,116,442,2383,11.0,1.2,5.0,0.6,10.0,1.1,21.0,2.3,48.0,5.3,116.0,12.8,304.0,33.7,188.0,20.8,87.0,9.6,113.0,12.5
56717,1504,0,118,170,313,2105,15.0,2.9,6.0,1.2,2.0,0.4,9.0,1.7,23.0,4.4,49.0,9.4,117.0,22.5,105.0,20.2,80.0,15.4,115.0,22.1
48000,80,232,41,90,379,822,8.0,3.7,3.0,1.4,4.0,1.9,9.0,4.2,9.0,4.2,33.0,15.3,35.0,16.3,19.0,8.8,45.0,20.9,50.0,23.3
57657,112,117,7,55,128,419,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,6.1,7.0,7.1,8.0,8.1,40.0,40.4,31.0,31.3
53573,20,85,7,45,93,250,1.0,2.0,0.0,0.0,1.0,2.0,3.0,5.9,2.0,3.9,10.0,19.6,12.0,23.5,4.0,7.8,8.0,15.7,10.0,19.6
50194,68,79,24,71,215,457,2.0,3.2,1.0,1.6,1.0,1.6,7.0,11.3,8.0,12.9,9.0,14.5,9.0,14.5,8.0,12.9,3.0,4.8,14.0,22.6
43403,4,53,3,29,25,114,2.0,6.1,0.0,0.0,0.0,0.0,8.0,24.2,9.0,27.3,5.0,15.2,3.0,9.1,0.0,0.0,0.0,0.0,6.0,18.2
43633,5,39,1,27,22,94,3.0,13.0,0.0,0.0,0.0,0.0,4.0,17.4,5.0,21.7,4.0,17.4,1.0,4.3,0.0,0.0,0.0,0.0,6.0,26.1
60772,59,124,16,50,228,477,3.0,3.5,0.0,0.0,0.0,0.0,7.0,8.1,8.0,9.3,18.0,20.9,31.0,36.0,9.0,10.5,7.0,8.1,3.0,3.5
61030,23,34,3,41,38,139,1.0,5.6,0.0,0.0,0.0,0.0,4.0,22.2,4.0,22.2,5.0,27.8,2.0,11.1,1.0,5.6,0.0,0.0,1.0,5.6
36290,304,984,91,152,1234,2765,28.0,3.7,18.0,2.4,21.0,2.8,64.0,8.5,79.0,10.4,177.0,23.4,189.0,25.0,103.0,13.6,35.0,4.6,43.0,5.7
9822,52,219,27,87,281,666,12.0,7.2,5.0,3.0,5.0,3.0,14.0,8.4,51.0,30.7,16.0,9.6,29.0,17.5,12.0,7.2,5.0,3.0,17.0,10.2
44713,4,32,2,32,30,100,3.0,17.6,0.0,0.0,0.0,0.0,2.0,11.8,0.0,0.0,4.0,23.5,2.0,11.8,0.0,0.0,0.0,0.0,6.0,35.3
48045,19,64,7,50,82,222,5.0,14.3,2.0,5.7,2.0,5.7,2.0,5.7,6.0,17.1,4.0,11.4,5.0,14.3,0.0,0.0,0.0,0.0,9.0,25.7
61653,0,0,0,0,80,80,,,,,,,,,,,,,,,,,,,,
47599,32,12,12,60,39,155,1.0,5.9,0.0,0.0,0.0,0.0,2.0,11.8,0.0,0.0,5.0,29.4,3.0,17.6,1.0,5.9,0.0,0.0,5.0,29.4
46397,2,31,2,27,16,78,2.0,11.1,0.0,0.0,0.0,0.0,3.0,16.7,0.0,0.0,1.0,5.6,5.0,27.8,0.0,0.0,0.0,0.0,7.0,38.9
46395,3,30,2,30,14,79,2.0,11.1,0.0,0.0,0.0,0.0,3.0,16.7,0.0,0.0,3.0,16.7,3.0,16.7,0.0,0.0,0.0,0.0,7.0,38.9
46398,23,33,5,40,29,130,3.0,15.8,0.0,0.0,2.0,10.5,2.0,10.5,0.0,0.0,4.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,42.1
46396,3,28,1,30,15,77,2.0,12.5,0.0,0.0,0.0,0.0,3.0,18.8,1.0,6.3,1.0,6.3,2.0,12.5,0.0,0.0,0.0,0.0,7.0,43.8
46399,2,27,1,31,15,76,2.0,12.5,0.0,0.0,0.0,0.0,3.0,18.8,0.0,0.0,3.0,18.8,1.0,6.3,0.0,0.0,0.0,0.0,7.0,43.8
60272,2,14,5,21,17,59,1.0,14.3,0.0,0.0,0.0,0.0,2.0,28.6,1.0,14.3,0.0,0.0,2.0,28.6,0.0,0.0,0.0,0.0,1.0,14.3
45729,23,55,4,54,48,184,6.0,25.0,2.0,8.3,1.0,4.2,2.0,8.3,0.0,0.0,2.0,8.3,2.0,8.3,1.0,4.2,0.0,0.0,8.0,33.3
46958,3,32,4,37,32,108,3.0,16.7,1.0,5.6,0.0,0.0,2.0,11.1,0.0,0.0,4.0,22.2,1.0,5.6,0.0,0.0,0.0,0.0,7.0,38.9
47937,2,27,3,32,13,77,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,3.0,23.1,1.0,7.7,0.0,0.0,0.0,0.0,6.0,46.2
47353,3,37,3,29,23,95,2.0,11.1,0.0,0.0,0.0,0.0,2.0,11.1,0.0,0.0,5.0,27.8,4.0,22.2,0.0,0.0,0.0,0.0,5.0,27.8
51879,51,37,10,36,49,183,1.0,5.6,0.0,0.0,0.0,0.0,2.0,11.1,0.0,0.0,5.0,27.8,4.0,22.2,0.0,0.0,0.0,0.0,6.0,33.3
62166,22,0,1,27,45,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,1.0,16.7,0.0,0.0,2.0,33.3,0.0,0.0,0.0,0.0,2.0,33.3
34862,65,459,22,65,444,1055,22.0,7.3,4.0,1.3,5.0,1.7,18.0,6.0,90.0,29.8,77.0,25.5,46.0,15.2,8.0,2.6,5.0,1.7,27.0,8.9
47155,3,27,1,28,22,81,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,1.0,6.7,2.0,13.3,0.0,0.0,0.0,0.0,9.0,60.0
43533,4,52,1,28,23,108,6.0,18.2,1.0,3.0,1.0,3.0,6.0,18.2,6.0,18.2,4.0,12.1,2.0,6.1,0.0,0.0,0.0,0.0,7.0,21.2
43400,5,48,2,29,25,109,2.0,6.9,1.0,3.4,1.0,3.4,4.0,13.8,3.0,10.3,6.0,20.7,6.0,20.7,0.0,0.0,0.0,0.0,6.0,20.7
43380,4,50,2,30,31,117,3.0,9.7,1.0,3.2,2.0,6.5,5.0,16.1,5.0,16.1,6.0,19.4,2.0,6.5,0.0,0.0,0.0,0.0,7.0,22.6
46927,3,27,0,32,16,78,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,3.0,21.4,1.0,7.1,1.0,7.1,0.0,0.0,6.0,42.9
46930,4,28,4,27,15,78,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,4.0,25.0,2.0,12.5,1.0,6.3,0.0,0.0,6.0,37.5
46933,5,29,1,31,14,80,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,3.0,18.8,4.0,25.0,0.0,0.0,0.0,0.0,6.0,37.5
46926,3,28,5,26,16,78,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,4.0,26.7,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
46932,4,27,6,26,15,78,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,1.0,6.7,3.0,20.0,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
46931,3,28,5,26,17,79,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,1.0,6.7,3.0,20.0,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
46928,2,28,5,28,16,79,1.0,6.7,1.0,6.7,0.0,0.0,2.0,13.3,0.0,0.0,4.0,26.7,1.0,6.7,0.0,0.0,0.0,0.0,6.0,40.0
46929,3,29,5,26,16,79,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,3.0,18.8,4.0,25.0,0.0,0.0,0.0,0.0,6.0,37.5
43961,7,30,1,30,26,94,2.0,12.5,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,3.0,18.8,1.0,6.3,1.0,6.3,0.0,0.0,7.0,43.8
43970,4,31,0,27,20,82,1.0,6.3,0.0,0.0,0.0,0.0,3.0,18.8,0.0,0.0,3.0,18.8,3.0,18.8,0.0,0.0,0.0,0.0,6.0,37.5
46146,2,28,1,28,16,75,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,2.0,13.3,3.0,20.0,0.0,0.0,0.0,0.0,7.0,46.7
43606,4,47,1,27,25,104,3.0,10.3,0.0,0.0,1.0,3.4,3.0,10.3,8.0,27.6,4.0,13.8,2.0,6.9,2.0,6.9,0.0,0.0,6.0,20.7
42463,55,52,6,81,116,310,6.0,9.0,2.0,3.0,0.0,0.0,4.0,6.0,36.0,53.7,6.0,9.0,3.0,4.5,1.0,1.5,0.0,0.0,9.0,13.4
43857,4,28,0,29,20,81,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,3.0,23.1,1.0,7.7,0.0,0.0,0.0,0.0,6.0,46.2
46388,3,29,0,33,24,89,2.0,13.3,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,2.0,13.3,2.0,13.3,0.0,0.0,0.0,0.0,7.0,46.7
46448,2,34,1,35,22,94,3.0,13.0,0.0,0.0,0.0,0.0,2.0,8.7,3.0,13.0,3.0,13.0,4.0,17.4,0.0,0.0,0.0,0.0,8.0,34.8
46530,2,29,3,30,15,79,2.0,12.5,0.0,0.0,0.0,0.0,2.0,12.5,1.0,6.3,4.0,25.0,1.0,6.3,0.0,0.0,0.0,0.0,6.0,37.5
45985,4,32,0,35,22,93,3.0,15.8,0.0,0.0,0.0,0.0,3.0,15.8,3.0,15.8,1.0,5.3,2.0,10.5,0.0,0.0,0.0,0.0,7.0,36.8
45750,2,28,2,29,16,77,2.0,13.3,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,3.0,20.0,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
46389,3,32,0,31,20,86,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,2.0,12.5,2.0,12.5,2.0,12.5,0.0,0.0,0.0,0.0,7.0,43.8
43800,4,45,2,27,21,99,4.0,15.4,0.0,0.0,0.0,0.0,2.0,7.7,5.0,19.2,7.0,26.9,2.0,7.7,0.0,0.0,0.0,0.0,6.0,23.1
45479,2,27,0,24,20,73,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,2.0,14.3,2.0,14.3,0.0,0.0,0.0,0.0,7.0,50.0
43670,4,57,2,27,23,113,3.0,7.9,0.0,0.0,5.0,13.2,4.0,10.5,12.0,31.6,5.0,13.2,2.0,5.3,0.0,0.0,1.0,2.6,6.0,15.8
43646,4,50,2,27,23,106,3.0,11.1,0.0,0.0,2.0,7.4,4.0,14.8,7.0,25.9,4.0,14.8,1.0,3.7,0.0,0.0,0.0,0.0,6.0,22.2
43239,4,67,3,32,28,134,3.0,6.7,5.0,11.1,5.0,11.1,7.0,15.6,10.0,22.2,7.0,15.6,1.0,2.2,1.0,2.2,0.0,0.0,6.0,13.3
46744,5,26,1,28,18,78,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,1.0,7.7,2.0,15.4,0.0,0.0,0.0,0.0,7.0,53.8
47103,2,28,3,29,13,75,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,4.0,26.7,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
46164,5,26,1,26,21,79,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.2,1.0,9.1,2.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.5
43373,4,65,2,30,28,129,3.0,7.0,3.0,7.0,1.0,2.3,12.0,27.9,11.0,25.6,5.0,11.6,2.0,4.7,0.0,0.0,0.0,0.0,6.0,14.0
45064,5,36,2,30,36,109,1.0,5.3,0.0,0.0,0.0,0.0,4.0,21.1,1.0,5.3,5.0,26.3,1.0,5.3,0.0,0.0,0.0,0.0,7.0,36.8
45065,6,40,2,33,33,114,1.0,4.5,0.0,0.0,0.0,0.0,4.0,18.2,0.0,0.0,5.0,22.7,1.0,4.5,1.0,4.5,0.0,0.0,10.0,45.5
47930,2,30,3,30,14,79,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,0.0,0.0,2.0,12.5,4.0,25.0,0.0,0.0,0.0,0.0,7.0,43.8
47557,3,29,0,30,22,84,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,1.0,7.1,0.0,0.0,0.0,0.0,7.0,50.0
43378,4,47,1,30,27,109,2.0,6.7,1.0,3.3,1.0,3.3,3.0,10.0,8.0,26.7,4.0,13.3,4.0,13.3,1.0,3.3,0.0,0.0,6.0,20.0
43827,6,52,1,23,15,97,3.0,8.3,1.0,2.8,3.0,8.3,5.0,13.9,13.0,36.1,5.0,13.9,0.0,0.0,1.0,2.8,0.0,0.0,5.0,13.9
43508,4,59,1,29,26,119,6.0,16.2,2.0,5.4,0.0,0.0,4.0,10.8,12.0,32.4,7.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.2
43248,3,70,3,32,31,139,5.0,10.2,0.0,0.0,4.0,8.2,11.0,22.4,14.0,28.6,5.0,10.2,3.0,6.1,1.0,2.0,0.0,0.0,6.0,12.2
51881,53,43,4,58,62,220,6.0,27.3,0.0,0.0,0.0,0.0,3.0,13.6,1.0,4.5,3.0,13.6,1.0,4.5,1.0,4.5,1.0,4.5,6.0,27.3
37225,59,169,20,82,322,652,10.0,7.5,5.0,3.7,4.0,3.0,45.0,33.6,15.0,11.2,11.0,8.2,12.0,9.0,9.0,6.7,4.0,3.0,19.0,14.2
40091,55,130,8,63,136,392,7.0,7.1,4.0,4.0,2.0,2.0,5.0,5.1,43.0,43.4,11.0,11.1,7.0,7.1,5.0,5.1,4.0,4.0,11.0,11.1
40092,19,123,10,71,150,373,6.0,6.7,4.0,4.4,3.0,3.3,8.0,8.9,39.0,43.3,4.0,4.4,9.0,10.0,2.0,2.2,3.0,3.3,12.0,13.3
42372,17,108,8,56,97,286,7.0,8.6,2.0,2.5,1.0,1.2,5.0,6.2,39.0,48.1,2.0,2.5,8.0,9.9,3.0,3.7,2.0,2.5,12.0,14.8
42373,12,101,8,57,93,271,5.0,6.8,3.0,4.1,1.0,1.4,4.0,5.4,37.0,50.0,4.0,5.4,5.0,6.8,2.0,2.7,2.0,2.7,11.0,14.9
54121,5,32,2,31,36,106,1.0,7.1,0.0,0.0,1.0,7.1,1.0,7.1,1.0,7.1,2.0,14.3,3.0,21.4,0.0,0.0,0.0,0.0,5.0,35.7
43822,5,53,1,24,20,103,3.0,8.6,1.0,2.9,1.0,2.9,6.0,17.1,9.0,25.7,6.0,17.1,3.0,8.6,0.0,0.0,0.0,0.0,6.0,17.1
43548,4,41,2,29,25,101,5.0,22.7,0.0,0.0,1.0,4.5,2.0,9.1,5.0,22.7,2.0,9.1,1.0,4.5,0.0,0.0,0.0,0.0,6.0,27.3
46328,4,36,0,38,30,108,4.0,20.0,0.0,0.0,3.0,15.0,2.0,10.0,1.0,5.0,2.0,10.0,1.0,5.0,0.0,0.0,1.0,5.0,6.0,30.0
43953,5,31,1,28,20,85,1.0,6.7,0.0,0.0,0.0,0.0,2.0,13.3,1.0,6.7,3.0,20.0,1.0,6.7,0.0,0.0,0.0,0.0,7.0,46.7
44479,5,36,1,32,22,96,6.0,27.3,0.0,0.0,0.0,0.0,5.0,22.7,1.0,4.5,1.0,4.5,2.0,9.1,0.0,0.0,0.0,0.0,7.0,31.8
44486,3,27,1,32,22,85,2.0,13.3,0.0,0.0,0.0,0.0,2.0,13.3,3.0,20.0,1.0,6.7,1.0,6.7,0.0,0.0,0.0,0.0,6.0,40.0
45418,2,29,1,27,20,79,1.0,6.3,0.0,0.0,0.0,0.0,2.0,12.5,1.0,6.3,3.0,18.8,2.0,12.5,0.0,0.0,0.0,0.0,7.0,43.8
46969,3,31,0,31,19,84,2.0,10.5,0.0,0.0,0.0,0.0,4.0,21.1,0.0,0.0,3.0,15.8,3.0,15.8,0.0,0.0,0.0,0.0,7.0,36.8
47524,2,34,0,32,20,88,2.0,9.5,0.0,0.0,1.0,4.8,2.0,9.5,1.0,4.8,6.0,28.6,2.0,9.5,1.0,4.8,0.0,0.0,6.0,28.6
45954,2,31,0,28,22,83,2.0,11.8,0.0,0.0,0.0,0.0,2.0,11.8,4.0,23.5,1.0,5.9,1.0,5.9,0.0,0.0,0.0,0.0,7.0,41.2
44181,4,29,0,32,25,90,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,1.0,7.1,2.0,14.3,2.0,14.3,0.0,0.0,0.0,0.0,6.0,42.9
43680,5,31,0,34,25,95,2.0,14.3,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,3.0,21.4,1.0,7.1,0.0,0.0,0.0,0.0,6.0,42.9
25173,18,451,10,79,146,704,18.0,5.5,19.0,5.8,52.0,15.8,39.0,11.8,65.0,19.7,60.0,18.2,35.0,10.6,13.0,3.9,11.0,3.3,18.0,5.5
45706,9,37,0,35,34,115,4.0,20.0,0.0,0.0,2.0,10.0,3.0,15.0,1.0,5.0,1.0,5.0,3.0,15.0,0.0,0.0,0.0,0.0,6.0,30.0
47563,4,29,0,29,22,84,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,3.0,21.4,2.0,14.3,0.0,0.0,0.0,0.0,6.0,42.9
54065,63,32,30,54,90,269,5.0,10.4,0.0,0.0,0.0,0.0,2.0,4.2,2.0,4.2,6.0,12.5,12.0,25.0,3.0,6.3,2.0,4.2,16.0,33.3
43235,3,66,3,31,29,132,5.0,11.1,2.0,4.4,1.0,2.2,8.0,17.8,10.0,22.2,10.0,22.2,2.0,4.4,0.0,0.0,0.0,0.0,7.0,15.6
47832,3,29,1,31,17,81,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,3.0,21.4,1.0,7.1,1.0,7.1,0.0,0.0,6.0,42.9
47831,3,29,0,33,18,83,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,3.0,21.4,2.0,14.3,0.0,0.0,0.0,0.0,6.0,42.9
45717,2,27,0,28,18,75,1.0,8.3,0.0,0.0,0.0,0.0,2.0,16.7,0.0,0.0,2.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.3
43368,3,30,6,40,28,107,1.0,7.1,1.0,7.1,0.0,0.0,2.0,14.3,1.0,7.1,1.0,7.1,2.0,14.3,0.0,0.0,0.0,0.0,6.0,42.9
37300,23,249,12,73,94,451,8.0,4.6,39.0,22.4,10.0,5.7,8.0,4.6,15.0,8.6,29.0,16.7,25.0,14.4,12.0,6.9,8.0,4.6,20.0,11.5
38250,1426,2224,744,730,6261,11385,72.0,3.2,52.0,2.3,56.0,2.5,72.0,3.2,180.0,8.1,238.0,10.7,441.0,19.8,464.0,20.8,298.0,13.4,353.0,15.9
53448,140,362,41,108,1096,1747,8.0,3.1,2.0,0.8,5.0,1.9,10.0,3.8,9.0,3.5,41.0,15.8,86.0,33.1,53.0,20.4,22.0,8.5,24.0,9.2
56695,59,259,28,79,476,901,4.0,2.2,2.0,1.1,2.0,1.1,9.0,4.9,10.0,5.5,32.0,17.6,67.0,36.8,31.0,17.0,9.0,4.9,16.0,8.8
57520,68,218,30,80,440,836,3.0,1.9,1.0,0.6,5.0,3.2,7.0,4.5,14.0,9.0,23.0,14.7,43.0,27.6,35.0,22.4,10.0,6.4,15.0,9.6
58325,148,152,30,80,322,732,2.0,1.9,1.0,0.9,5.0,4.7,5.0,4.7,13.0,12.3,22.0,20.8,24.0,22.6,20.0,18.9,3.0,2.8,11.0,10.4
47590,3,26,3,28,16,76,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,1.0,7.7,1.0,7.7,1.0,7.7,0.0,0.0,7.0,53.8
48048,4,39,0,40,37,120,5.0,22.7,2.0,9.1,1.0,4.5,1.0,4.5,0.0,0.0,3.0,13.6,2.0,9.1,0.0,0.0,0.0,0.0,8.0,36.4
49967,4,37,0,36,34,111,5.0,22.7,0.0,0.0,3.0,13.6,1.0,4.5,2.0,9.1,2.0,9.1,1.0,4.5,0.0,0.0,0.0,0.0,8.0,36.4
43461,6,57,1,27,29,120,6.0,17.6,0.0,0.0,2.0,5.9,5.0,14.7,8.0,23.5,3.0,8.8,2.0,5.9,1.0,2.9,0.0,0.0,7.0,20.6
45175,3,27,1,30,23,84,1.0,7.7,0.0,0.0,0.0,0.0,2.0,15.4,0.0,0.0,2.0,15.4,2.0,15.4,0.0,0.0,0.0,0.0,6.0,46.2
52653,7,35,3,34,39,118,2.0,11.1,0.0,0.0,1.0,5.6,2.0,11.1,2.0,11.1,4.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.9
47857,2,36,5,33,24,100,2.0,10.0,0.0,0.0,0.0,0.0,4.0,20.0,1.0,5.0,4.0,20.0,2.0,10.0,1.0,5.0,0.0,0.0,6.0,30.0
53669,2,36,0,30,16,84,2.0,9.1,0.0,0.0,0.0,0.0,2.0,9.1,1.0,4.5,5.0,22.7,5.0,22.7,0.0,0.0,0.0,0.0,7.0,31.8
44969,4,33,2,33,29,101,2.0,11.8,0.0,0.0,0.0,0.0,3.0,17.6,2.0,11.8,3.0,17.6,1.0,5.9,0.0,0.0,0.0,0.0,6.0,35.3
45112,12,44,4,43,62,165,3.0,13.6,1.0,4.5,2.0,9.1,2.0,9.1,2.0,9.1,4.0,18.2,1.0,4.5,0.0,0.0,0.0,0.0,7.0,31.8
56799,8,32,4,38,52,134,2.0,11.8,0.0,0.0,0.0,0.0,2.0,11.8,3.0,17.6,2.0,11.8,1.0,5.9,0.0,0.0,1.0,5.9,6.0,35.3
32751,39,575,16,88,275,993,19.0,4.5,41.0,9.7,11.0,2.6,26.0,6.2,44.0,10.5,80.0,19.0,90.0,21.4,56.0,13.3,25.0,5.9,29.0,6.9
47761,4,31,0,30,27,92,2.0,13.3,0.0,0.0,0.0,0.0,2.0,13.3,0.0,0.0,3.0,20.0,2.0,13.3,0.0,0.0,0.0,0.0,6.0,40.0
